#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RBBP6	PCF11	9940.ENSOARP00000019042	9940.ENSOARP00000005974	0	0	0	0	0.672	0.485	0	0.689	0.942
RBBP6	PAPOLA	9940.ENSOARP00000019042	9940.ENSOARP00000017817	0	0	0	0	0	0.735	0	0.479	0.856
RBBP6	CSTF3	9940.ENSOARP00000019042	9940.ENSOARP00000018539	0	0	0	0	0	0.570	0	0.411	0.735
RBBP6	DCLRE1B	9940.ENSOARP00000019042	9940.ENSOARP00000021401	0	0	0	0	0	0.456	0	0.231	0.563
RBL1	CCNJ	9940.ENSOARP00000018487	9940.ENSOARP00000007489	0	0	0	0	0.090	0.169	0.289	0.180	0.500
RBL1	E2F2	9940.ENSOARP00000018487	9940.ENSOARP00000007862	0	0	0	0	0.066	0.568	0.406	0.279	0.804
RBL1	CDK17	9940.ENSOARP00000018487	9940.ENSOARP00000013346	0	0	0	0	0.065	0.266	0.263	0.135	0.503
RBL1	UBC	9940.ENSOARP00000018487	9940.ENSOARP00000019508	0	0	0	0	0.054	0.124	0.530	0.125	0.613
RBMS1	BTG1	9940.ENSOARP00000007363	9940.ENSOARP00000017998	0	0	0	0	0	0	0	0.478	0.478
RBPJ	VEGFC	9940.ENSOARP00000008761	9940.ENSOARP00000007296	0	0	0	0	0	0	0	0.538	0.538
RBPJ	RUNX1	9940.ENSOARP00000008761	9940.ENSOARP00000014585	0	0	0	0	0	0.075	0.354	0.131	0.435
RBPJ	RELB	9940.ENSOARP00000008761	9940.ENSOARP00000010249	0	0	0	0	0	0.166	0.131	0.327	0.470
RBPJ	MAML2	9940.ENSOARP00000008761	9940.ENSOARP00000009159	0	0	0	0	0.054	0.143	0.950	0.961	0.998
REC8	PLK3	9940.ENSOARP00000020623	9940.ENSOARP00000001249	0	0	0	0	0.145	0.369	0.342	0.236	0.692
REC8	NEK9	9940.ENSOARP00000020623	9940.ENSOARP00000001838	0	0	0	0	0	0	0	0.782	0.782
REC8	PLK2	9940.ENSOARP00000020623	9940.ENSOARP00000007754	0	0	0	0	0.145	0.369	0.342	0.234	0.691
REC8	MCMDC2	9940.ENSOARP00000020623	9940.ENSOARP00000019224	0	0	0	0	0.151	0	0.081	0.417	0.506
RELB	TNFAIP3	9940.ENSOARP00000010249	9940.ENSOARP00000000580	0	0	0	0	0.185	0.075	0	0.569	0.646
RELB	NRIP1	9940.ENSOARP00000010249	9940.ENSOARP00000001205	0	0	0	0	0	0	0	0.407	0.407
RELB	FBXW11	9940.ENSOARP00000010249	9940.ENSOARP00000003880	0	0	0	0	0	0.143	0.367	0.049	0.439
RELB	IRAK2	9940.ENSOARP00000010249	9940.ENSOARP00000005327	0	0	0	0	0.087	0.107	0.258	0.371	0.568
RELB	TNFSF13B	9940.ENSOARP00000010249	9940.ENSOARP00000006026	0	0	0	0	0.100	0	0.069	0.455	0.503
RELB	BIRC3	9940.ENSOARP00000010249	9940.ENSOARP00000006810	0	0	0	0	0.110	0.142	0	0.473	0.562
RELB	NFKBIA	9940.ENSOARP00000010249	9940.ENSOARP00000008048	0	0	0	0	0.099	0.612	0.528	0.618	0.928
RELB	RBPJ	9940.ENSOARP00000010249	9940.ENSOARP00000008761	0	0	0	0	0	0.166	0.131	0.327	0.470
RELB	BCL6	9940.ENSOARP00000010249	9940.ENSOARP00000022009	0	0	0	0	0.079	0.099	0.066	0.335	0.416
RELB	UBC	9940.ENSOARP00000010249	9940.ENSOARP00000019508	0	0	0	0	0	0.103	0.407	0.044	0.447
RELB	KLF6	9940.ENSOARP00000010249	9940.ENSOARP00000013841	0	0	0	0	0	0.099	0.066	0.411	0.461
RELB	CCL2	9940.ENSOARP00000010249	9940.ENSOARP00000010324	0	0	0	0	0.081	0.131	0	0.402	0.481
RELB	IRF1	9940.ENSOARP00000010249	9940.ENSOARP00000016180	0	0	0	0	0.112	0.096	0.054	0.451	0.527
RELB	CSF1	9940.ENSOARP00000010249	9940.ENSOARP00000020785	0	0	0	0	0.103	0	0	0.501	0.533
RELB	ICAM1	9940.ENSOARP00000010249	9940.ENSOARP00000016801	0	0	0	0	0.196	0.183	0	0.457	0.612
RELB	NFKBIZ	9940.ENSOARP00000010249	9940.ENSOARP00000019997	0	0	0	0	0.079	0.103	0.071	0.563	0.620
RELB	NFKB1	9940.ENSOARP00000010249	9940.ENSOARP00000013630	0	0	0	0.739	0.165	0.789	0.510	0.645	0.965
RGS16	MID1IP1	9940.ENSOARP00000020406	9940.ENSOARP00000020661	0	0	0	0	0	0	0	0.477	0.477
RICTOR	EGFR	9940.ENSOARP00000010402	9940.ENSOARP00000014758	0	0	0	0	0	0.131	0	0.376	0.434
RICTOR	IRS1	9940.ENSOARP00000010402	9940.ENSOARP00000021991	0	0	0	0	0	0.061	0	0.673	0.680
RICTOR	PLEK	9940.ENSOARP00000010402	9940.ENSOARP00000021369	0	0	0	0	0	0	0	0.749	0.749
RICTOR	PRKDC	9940.ENSOARP00000010402	9940.ENSOARP00000012785	0	0	0	0	0.090	0.737	0.529	0.302	0.910
RICTOR	SGK1	9940.ENSOARP00000010402	9940.ENSOARP00000015778	0	0	0	0	0	0.373	0.351	0.889	0.951
RIPK2	TNFAIP3	9940.ENSOARP00000012001	9940.ENSOARP00000000580	0	0	0	0	0.111	0.208	0.930	0.288	0.960
RIPK2	MAP2K3	9940.ENSOARP00000012001	9940.ENSOARP00000002773	0	0	0	0.608	0.049	0.145	0.361	0.179	0.516
RIPK2	BAG3	9940.ENSOARP00000012001	9940.ENSOARP00000003221	0	0	0	0	0	0.112	0.214	0.257	0.436
RIPK2	IRAK2	9940.ENSOARP00000012001	9940.ENSOARP00000005327	0	0	0	0.571	0.067	0.111	0.510	0.122	0.595
RIPK2	NAIP	9940.ENSOARP00000012001	9940.ENSOARP00000005852	0	0	0	0	0.063	0.388	0.181	0.303	0.629
RIPK2	BIRC3	9940.ENSOARP00000012001	9940.ENSOARP00000006810	0	0	0	0	0.080	0.450	0.921	0.305	0.968
RIPK2	NFKBIA	9940.ENSOARP00000012001	9940.ENSOARP00000008048	0	0	0	0	0.103	0.103	0.102	0.296	0.423
RIPK2	NLRP3	9940.ENSOARP00000012001	9940.ENSOARP00000008143	0	0	0	0	0.090	0.195	0.259	0.170	0.489
RIPK2	UBC	9940.ENSOARP00000012001	9940.ENSOARP00000019508	0	0	0	0	0	0.221	0.267	0.043	0.405
RIPK2	NLRC5	9940.ENSOARP00000012001	9940.ENSOARP00000020235	0	0	0	0	0.088	0.195	0.259	0.149	0.475
RIPK2	CASP8	9940.ENSOARP00000012001	9940.ENSOARP00000018175	0	0	0	0	0.077	0.182	0.257	0.229	0.509
RIPK2	NFKB1	9940.ENSOARP00000012001	9940.ENSOARP00000013630	0	0	0	0	0.105	0.103	0.102	0.455	0.554
RIPK2	CDK17	9940.ENSOARP00000012001	9940.ENSOARP00000013346	0	0	0	0	0.058	0.104	0.095	0.671	0.715
RNF125	MARCHF5	9940.ENSOARP00000006559	9940.ENSOARP00000000060	0	0	0	0	0.050	0	0	0.538	0.542
RNF125	SMURF1	9940.ENSOARP00000006559	9940.ENSOARP00000000094	0	0	0	0	0	0.044	0	0.404	0.405
RNF125	GLDC	9940.ENSOARP00000006559	9940.ENSOARP00000014664	0	0	0	0	0.361	0	0	0.202	0.468
RNF125	ARL5B	9940.ENSOARP00000006559	9940.ENSOARP00000019110	0	0	0	0	0.047	0.048	0	0.468	0.475
RNF125	TRIM25	9940.ENSOARP00000006559	9940.ENSOARP00000007514	0	0	0	0	0	0.044	0	0.657	0.659
RNF125	IFIH1	9940.ENSOARP00000006559	9940.ENSOARP00000006578	0	0	0	0	0	0.131	0.905	0.371	0.943
RNGTT	CPTP	9940.ENSOARP00000013831	9940.ENSOARP00000004791	0	0	0	0	0.056	0	0	0.478	0.486
RNGTT	DAPP1	9940.ENSOARP00000013831	9940.ENSOARP00000015261	0	0	0	0	0	0.071	0	0.480	0.496
RNGTT	UBXN7	9940.ENSOARP00000013831	9940.ENSOARP00000021832	0	0	0	0	0.110	0.274	0.274	0.113	0.528
RPIA	GART	9940.ENSOARP00000022336	9940.ENSOARP00000014076	0.102	0	0	0	0	0	0	0.479	0.512
RPIA	CSTF3	9940.ENSOARP00000022336	9940.ENSOARP00000018539	0.042	0	0	0	0	0	0	0.458	0.458
RRM2	CMPK2	9940.ENSOARP00000016451	9940.ENSOARP00000015697	0	0	0	0	0.104	0	0.900	0.116	0.913
RUNX1	SMURF1	9940.ENSOARP00000014585	9940.ENSOARP00000000094	0	0	0	0	0	0.134	0.344	0.179	0.492
RUNX1	MMP13	9940.ENSOARP00000014585	9940.ENSOARP00000005136	0	0	0	0	0.048	0	0.180	0.306	0.411
RUNX1	ETV1	9940.ENSOARP00000014585	9940.ENSOARP00000008329	0	0	0	0	0.055	0.274	0.145	0.135	0.424
RUNX1	RBPJ	9940.ENSOARP00000014585	9940.ENSOARP00000008761	0	0	0	0	0	0.075	0.354	0.131	0.435
RUNX1	GATA5	9940.ENSOARP00000014585	9940.ENSOARP00000013638	0	0	0	0	0	0.143	0.258	0.368	0.563
RUNX1	ETS1	9940.ENSOARP00000014585	9940.ENSOARP00000014038	0	0	0	0	0.078	0.965	0.145	0.643	0.988
RUNX1	ABL2	9940.ENSOARP00000014585	9940.ENSOARP00000017829	0	0	0	0	0	0	0.360	0.118	0.411
RUNX1	UBC	9940.ENSOARP00000014585	9940.ENSOARP00000019508	0	0	0	0	0	0	0.428	0.044	0.429
RUNX1	CD44	9940.ENSOARP00000014585	9940.ENSOARP00000020204	0	0	0	0	0.174	0	0	0.348	0.438
RUNX1	KITLG	9940.ENSOARP00000014585	9940.ENSOARP00000016728	0	0	0	0	0	0	0	0.463	0.463
RUNX1	MEIS1	9940.ENSOARP00000014585	9940.ENSOARP00000021432	0	0	0	0	0	0	0	0.470	0.470
RUNX1	IRF1	9940.ENSOARP00000014585	9940.ENSOARP00000016180	0	0	0	0	0.081	0.043	0.049	0.480	0.506
RUNX1	EGR1	9940.ENSOARP00000014585	9940.ENSOARP00000017688	0	0	0	0	0	0.065	0.066	0.507	0.532
RUNX1	ETS2	9940.ENSOARP00000014585	9940.ENSOARP00000015589	0	0	0	0	0.073	0.512	0.145	0.285	0.686
RXFP4	INSL6	9940.ENSOARP00000007164	9940.ENSOARP00000014458	0	0	0	0	0	0	0	0.734	0.734
S1PR1	CD44	9940.ENSOARP00000011471	9940.ENSOARP00000020204	0	0	0	0	0.098	0	0	0.379	0.416
SALL2	ABHD4	9940.ENSOARP00000021061	9940.ENSOARP00000020879	0	0	0	0	0	0	0	0.736	0.736
SDC4	FOSL1	9940.ENSOARP00000005590	9940.ENSOARP00000000050	0	0	0	0	0	0	0	0.494	0.494
SDC4	MMP13	9940.ENSOARP00000005590	9940.ENSOARP00000005136	0	0	0	0	0	0	0.139	0.338	0.406
SDC4	SDCBP	9940.ENSOARP00000005590	9940.ENSOARP00000016700	0	0	0	0	0.053	0.786	0	0.395	0.866
SDC4	THBS1	9940.ENSOARP00000005590	9940.ENSOARP00000021538	0	0	0	0	0	0	0.902	0.396	0.938
SDCBP	SDC4	9940.ENSOARP00000016700	9940.ENSOARP00000005590	0	0	0	0	0.053	0.786	0	0.395	0.866
SDCBP	EGFR	9940.ENSOARP00000016700	9940.ENSOARP00000014758	0	0	0	0	0	0.044	0	0.469	0.471
SEC24D	SH3PXD2B	9940.ENSOARP00000018218	9940.ENSOARP00000004167	0	0	0	0	0	0	0	0.535	0.535
SEC24D	CTSC	9940.ENSOARP00000018218	9940.ENSOARP00000004269	0	0	0	0	0	0	0.532	0.055	0.538
SELE	SVEP1	9940.ENSOARP00000011870	9940.ENSOARP00000007376	0	0	0	0.666	0	0.103	0.249	0.217	0.426
SELE	CCL2	9940.ENSOARP00000011870	9940.ENSOARP00000010324	0	0	0	0	0.111	0	0	0.605	0.633
SELE	CXCL10	9940.ENSOARP00000011870	9940.ENSOARP00000017841	0	0	0	0	0	0	0	0.407	0.407
SELE	CSF2	9940.ENSOARP00000011870	9940.ENSOARP00000016551	0	0	0	0	0.179	0	0	0.429	0.512
SELE	F3	9940.ENSOARP00000011870	9940.ENSOARP00000018602	0	0	0	0	0	0	0	0.622	0.622
SELE	LOC101114226	9940.ENSOARP00000011870	9940.ENSOARP00000019646	0	0	0	0	0.064	0	0.052	0.891	0.895
SELE	ICAM1	9940.ENSOARP00000011870	9940.ENSOARP00000016801	0	0	0	0	0.066	0	0	0.926	0.928
SELE	CD44	9940.ENSOARP00000011870	9940.ENSOARP00000020204	0	0	0	0	0.065	0.103	0.373	0.953	0.972
SEPTIN7	SH3PXD2B	9940.ENSOARP00000005279	9940.ENSOARP00000004167	0	0	0	0	0	0.093	0	0.497	0.524
SGK1	MDM4	9940.ENSOARP00000015778	9940.ENSOARP00000002957	0	0	0	0	0	0.108	0.372	0.042	0.416
SGK1	RICTOR	9940.ENSOARP00000015778	9940.ENSOARP00000010402	0	0	0	0	0	0.373	0.351	0.889	0.951
SGK1	PRKDC	9940.ENSOARP00000015778	9940.ENSOARP00000012785	0	0	0	0	0	0.372	0.261	0.152	0.572
SGK1	UBC	9940.ENSOARP00000015778	9940.ENSOARP00000019508	0	0	0	0	0	0.093	0.365	0.058	0.410
SGK1	PLEK	9940.ENSOARP00000015778	9940.ENSOARP00000021369	0	0	0	0	0	0	0	0.411	0.411
SGK1	NDRG2	9940.ENSOARP00000015778	9940.ENSOARP00000021165	0	0	0	0	0	0.075	0	0.417	0.438
SGMS2	IER3	9940.ENSOARP00000009222	9940.ENSOARP00000012288	0	0	0	0	0	0	0	0.451	0.451
SGMS2	ASAH2	9940.ENSOARP00000009222	9940.ENSOARP00000014806	0	0.083	0	0	0	0	0.900	0.571	0.957
SH3GLB1	ACSL4	9940.ENSOARP00000015943	9940.ENSOARP00000019273	0	0	0	0	0	0.098	0	0.374	0.411
SH3GLB1	ATG2B	9940.ENSOARP00000015943	9940.ENSOARP00000017285	0	0	0	0	0	0	0	0.633	0.633
SH3KBP1	PIK3R1	9940.ENSOARP00000016157	9940.ENSOARP00000006294	0	0	0	0	0	0.337	0.134	0.146	0.466
SH3KBP1	DLC1	9940.ENSOARP00000016157	9940.ENSOARP00000010455	0	0	0	0	0.403	0.065	0	0.042	0.418
SH3KBP1	STARD13	9940.ENSOARP00000016157	9940.ENSOARP00000011553	0	0	0	0	0.403	0.065	0	0.042	0.418
SH3KBP1	EGFR	9940.ENSOARP00000016157	9940.ENSOARP00000014758	0	0	0	0	0	0.610	0.510	0.233	0.840
SH3KBP1	HBEGF	9940.ENSOARP00000016157	9940.ENSOARP00000018804	0	0	0	0	0.089	0	0.510	0	0.534
SH3KBP1	HIF1AN	9940.ENSOARP00000016157	9940.ENSOARP00000016544	0	0	0	0	0	0	0	0.552	0.552
SH3KBP1	UBC	9940.ENSOARP00000016157	9940.ENSOARP00000019508	0	0	0	0	0	0.754	0.531	0.042	0.879
SH3PXD2B	SEPTIN7	9940.ENSOARP00000004167	9940.ENSOARP00000005279	0	0	0	0	0	0.093	0	0.497	0.524
SH3PXD2B	SEC24D	9940.ENSOARP00000004167	9940.ENSOARP00000018218	0	0	0	0	0	0	0	0.535	0.535
SLC40A1	ATP13A3	9940.ENSOARP00000017599	9940.ENSOARP00000021928	0	0	0	0	0	0	0	0.665	0.665
SMAD9	SMURF1	9940.ENSOARP00000011036	9940.ENSOARP00000000094	0	0	0	0	0	0.381	0.365	0.216	0.664
SMAD9	GGCX	9940.ENSOARP00000011036	9940.ENSOARP00000022044	0	0	0	0	0	0.103	0.144	0.284	0.402
SMAD9	BAMBI	9940.ENSOARP00000011036	9940.ENSOARP00000016286	0	0	0	0	0.054	0.065	0.354	0.124	0.432
SMAD9	INHBA	9940.ENSOARP00000011036	9940.ENSOARP00000018756	0	0	0	0	0	0.103	0.289	0.206	0.449
SMAD9	FZD1	9940.ENSOARP00000011036	9940.ENSOARP00000017861	0	0	0.291	0	0	0.046	0	0.288	0.476
SMAD9	ATP13A3	9940.ENSOARP00000011036	9940.ENSOARP00000021928	0	0	0	0	0	0	0	0.581	0.581
SMURF1	MARCHF5	9940.ENSOARP00000000094	9940.ENSOARP00000000060	0	0	0	0	0	0.059	0	0.478	0.487
SMURF1	RNF125	9940.ENSOARP00000000094	9940.ENSOARP00000006559	0	0	0	0	0	0.044	0	0.404	0.405
SMURF1	RUNX1	9940.ENSOARP00000000094	9940.ENSOARP00000014585	0	0	0	0	0	0.134	0.344	0.179	0.492
SMURF1	SMAD9	9940.ENSOARP00000000094	9940.ENSOARP00000011036	0	0	0	0	0	0.381	0.365	0.216	0.664
SMURF1	UBC	9940.ENSOARP00000000094	9940.ENSOARP00000019508	0	0	0	0	0	0.572	0.531	0.151	0.814
SNX1	SNX9	9940.ENSOARP00000022306	9940.ENSOARP00000004588	0	0	0	0	0.067	0.061	0.375	0.688	0.806
SNX1	DNAJC13	9940.ENSOARP00000022306	9940.ENSOARP00000009695	0	0	0	0	0	0.142	0	0.461	0.518
SNX1	DENND5A	9940.ENSOARP00000022306	9940.ENSOARP00000014013	0	0	0	0	0.052	0	0.360	0.280	0.525
SNX1	HIP1	9940.ENSOARP00000022306	9940.ENSOARP00000014160	0	0	0	0	0.066	0.104	0.407	0.112	0.500
SNX1	EGFR	9940.ENSOARP00000022306	9940.ENSOARP00000014758	0	0	0	0	0	0.145	0	0.416	0.480
SNX1	MAT2B	9940.ENSOARP00000022306	9940.ENSOARP00000015175	0	0.453	0	0	0	0.102	0	0.044	0.489
SNX9	RASGEF1B	9940.ENSOARP00000004588	9940.ENSOARP00000000270	0	0	0	0	0	0	0	0.437	0.437
SNX9	HIP1	9940.ENSOARP00000004588	9940.ENSOARP00000014160	0	0	0	0	0	0	0.369	0.210	0.480
SNX9	INPP4B	9940.ENSOARP00000004588	9940.ENSOARP00000012649	0	0	0	0	0	0	0	0.482	0.482
SNX9	SNX1	9940.ENSOARP00000004588	9940.ENSOARP00000022306	0	0	0	0	0.067	0.061	0.375	0.688	0.806
SP110	IFIH1	9940.ENSOARP00000022170	9940.ENSOARP00000006578	0	0	0	0	0.344	0.103	0.069	0	0.404
SP110	PARP9	9940.ENSOARP00000022170	9940.ENSOARP00000021637	0	0	0	0	0.553	0.065	0.044	0.043	0.566
STARD13	SH3KBP1	9940.ENSOARP00000011553	9940.ENSOARP00000016157	0	0	0	0	0.403	0.065	0	0.042	0.418
STARD13	TNS1	9940.ENSOARP00000011553	9940.ENSOARP00000020886	0	0	0	0	0	0.449	0	0.105	0.485
STARD13	TNS3	9940.ENSOARP00000011553	9940.ENSOARP00000013434	0	0	0	0	0	0.449	0	0.105	0.485
STARD13	STARD9	9940.ENSOARP00000011553	9940.ENSOARP00000022093	0	0	0	0	0	0	0	0.683	0.683
STARD9	STARD13	9940.ENSOARP00000022093	9940.ENSOARP00000011553	0	0	0	0	0	0	0	0.683	0.683
STAT2	HERC5	9940.ENSOARP00000009831	9940.ENSOARP00000000543	0	0	0	0	0.104	0	0.178	0.287	0.429
STAT2	ADAR	9940.ENSOARP00000009831	9940.ENSOARP00000003137	0	0	0	0	0.269	0	0.092	0.267	0.471
STAT2	IFIH1	9940.ENSOARP00000009831	9940.ENSOARP00000006578	0	0	0	0	0.242	0.064	0.137	0.727	0.810
STAT2	TRIM25	9940.ENSOARP00000009831	9940.ENSOARP00000007514	0	0	0	0	0.049	0.068	0.093	0.651	0.682
STAT2	LOC101103623	9940.ENSOARP00000009831	9940.ENSOARP00000009333	0	0	0	0	0.055	0	0.257	0.529	0.640
STAT2	NMI	9940.ENSOARP00000009831	9940.ENSOARP00000009769	0	0	0	0	0.111	0.099	0	0.638	0.684
STAT2	FOSL2	9940.ENSOARP00000009831	9940.ENSOARP00000020928	0	0	0	0	0.064	0.143	0.256	0.119	0.403
STAT2	PDGFRA	9940.ENSOARP00000009831	9940.ENSOARP00000020481	0	0	0	0	0.049	0.114	0.318	0.087	0.405
STAT2	ZNFX1	9940.ENSOARP00000009831	9940.ENSOARP00000013394	0	0	0	0	0.113	0	0	0.357	0.405
STAT2	CD274	9940.ENSOARP00000009831	9940.ENSOARP00000014478	0	0	0	0	0.066	0	0.109	0.357	0.418
STAT2	KITLG	9940.ENSOARP00000009831	9940.ENSOARP00000016728	0	0	0	0	0	0	0.367	0.122	0.420
STAT2	PARP9	9940.ENSOARP00000009831	9940.ENSOARP00000021637	0	0	0	0	0.126	0.103	0	0.356	0.451
STAT2	CCL2	9940.ENSOARP00000009831	9940.ENSOARP00000010324	0	0	0	0	0.058	0	0.092	0.413	0.454
STAT2	CMPK2	9940.ENSOARP00000009831	9940.ENSOARP00000015697	0	0	0	0	0.162	0	0	0.476	0.542
STAT2	CSF2	9940.ENSOARP00000009831	9940.ENSOARP00000016551	0	0	0	0	0	0	0.200	0.456	0.546
STAT2	CXCL10	9940.ENSOARP00000009831	9940.ENSOARP00000017841	0	0	0	0	0.143	0	0.092	0.573	0.639
STAT2	HMOX1	9940.ENSOARP00000009831	9940.ENSOARP00000019836	0	0	0	0	0	0	0.070	0.663	0.673
STAT2	EIF2AK2	9940.ENSOARP00000009831	9940.ENSOARP00000010460	0	0	0	0	0.222	0.120	0.245	0.578	0.752
STAT2	EGFR	9940.ENSOARP00000009831	9940.ENSOARP00000014758	0	0	0	0	0	0.218	0.277	0.641	0.779
STAT2	IRF1	9940.ENSOARP00000009831	9940.ENSOARP00000016180	0	0	0	0	0.268	0.271	0.092	0.783	0.880
SVEP1	SELE	9940.ENSOARP00000007376	9940.ENSOARP00000011870	0	0	0	0.666	0	0.103	0.249	0.217	0.426
TACSTD2	CLDN1	9940.ENSOARP00000008952	9940.ENSOARP00000021989	0	0	0	0	0.230	0.103	0	0.339	0.503
TAF4B	GTF2E1	9940.ENSOARP00000007556	9940.ENSOARP00000021427	0	0	0	0	0	0.345	0.687	0	0.786
TANK	MARCHF5	9940.ENSOARP00000007272	9940.ENSOARP00000000060	0	0	0	0	0	0.098	0	0.391	0.427
TANK	IFIH1	9940.ENSOARP00000007272	9940.ENSOARP00000006578	0	0	0	0	0.090	0	0.134	0.404	0.489
TANK	UBC	9940.ENSOARP00000007272	9940.ENSOARP00000019508	0	0	0	0	0.067	0.045	0.407	0.109	0.466
TANK	TICAM1	9940.ENSOARP00000007272	9940.ENSOARP00000009342	0	0	0	0	0	0.103	0.291	0.290	0.509
TANK	LOC101103623	9940.ENSOARP00000007272	9940.ENSOARP00000009333	0	0	0	0	0.053	0	0	0.521	0.527
TANK	AZI2	9940.ENSOARP00000007272	9940.ENSOARP00000015651	0	0	0	0	0.055	0	0.800	0.393	0.875
TAP1	TAP2	9940.ENSOARP00000008309	9940.ENSOARP00000008124	0	0	0.102	0.874	0.783	0.928	0.991	0.476	0.999
TAP1	NLRC5	9940.ENSOARP00000008309	9940.ENSOARP00000020235	0	0	0	0	0.591	0	0	0.114	0.622
TAP1	IRF1	9940.ENSOARP00000008309	9940.ENSOARP00000016180	0	0	0	0	0.672	0	0	0.171	0.716
TAP2	TAP1	9940.ENSOARP00000008124	9940.ENSOARP00000008309	0	0	0.102	0.874	0.783	0.928	0.991	0.476	0.999
TAX1BP3	FOSL1	9940.ENSOARP00000018680	9940.ENSOARP00000000050	0	0	0	0	0.049	0	0	0.513	0.517
TAX1BP3	TLE4	9940.ENSOARP00000018680	9940.ENSOARP00000013220	0	0	0	0	0	0	0	0.585	0.585
TAX1BP3	FZD1	9940.ENSOARP00000018680	9940.ENSOARP00000017861	0	0	0	0	0	0	0	0.496	0.496
TBC1D4	ZC3HAV1	9940.ENSOARP00000016718	9940.ENSOARP00000011847	0	0	0	0	0.051	0	0	0.412	0.418
TBC1D4	LNPEP	9940.ENSOARP00000016718	9940.ENSOARP00000019317	0	0	0	0	0	0	0.552	0.301	0.673
TET3	KDM7A	9940.ENSOARP00000013138	9940.ENSOARP00000013436	0	0	0	0	0.053	0	0	0.393	0.400
TET3	UHRF2	9940.ENSOARP00000013138	9940.ENSOARP00000014643	0	0	0	0	0	0	0	0.402	0.402
TFPI	W5PWS0_SHEEP	9940.ENSOARP00000017753	9940.ENSOARP00000014903	0	0	0	0	0	0	0	0.532	0.532
TFPI	THBS1	9940.ENSOARP00000017753	9940.ENSOARP00000021538	0	0	0	0	0.081	0.098	0	0.392	0.451
TFPI	F3	9940.ENSOARP00000017753	9940.ENSOARP00000018602	0	0	0	0	0	0	0.265	0.907	0.929
TGFA	LRP2	9940.ENSOARP00000011905	9940.ENSOARP00000003860	0	0	0	0	0	0	0.372	0.084	0.400
TGFA	CTSC	9940.ENSOARP00000011905	9940.ENSOARP00000004269	0	0	0	0	0	0	0.529	0.042	0.529
TGFA	PIK3R1	9940.ENSOARP00000011905	9940.ENSOARP00000006294	0	0	0	0	0	0	0.510	0.049	0.514
TGFA	CSF2	9940.ENSOARP00000011905	9940.ENSOARP00000016551	0	0	0	0	0.085	0	0	0.430	0.457
TGFA	FGF7	9940.ENSOARP00000011905	9940.ENSOARP00000022568	0	0	0	0	0.048	0	0	0.636	0.639
TGFA	ADAM17	9940.ENSOARP00000011905	9940.ENSOARP00000016274	0	0	0	0	0.121	0.264	0	0.562	0.692
TGFA	HBEGF	9940.ENSOARP00000011905	9940.ENSOARP00000018804	0	0	0	0.675	0	0	0.407	0.515	0.700
TGFA	EGFR	9940.ENSOARP00000011905	9940.ENSOARP00000014758	0	0	0	0	0	0.872	0.307	0.948	0.995
THBS1	MUC1	9940.ENSOARP00000021538	9940.ENSOARP00000004043	0	0	0	0	0.064	0.103	0.095	0.447	0.524
THBS1	SDC4	9940.ENSOARP00000021538	9940.ENSOARP00000005590	0	0	0	0	0	0	0.902	0.396	0.938
THBS1	VEGFC	9940.ENSOARP00000021538	9940.ENSOARP00000007296	0	0	0	0	0.098	0.054	0.056	0.414	0.465
THBS1	CCL2	9940.ENSOARP00000021538	9940.ENSOARP00000010324	0	0	0	0	0.106	0	0	0.375	0.418
THBS1	CCN2	9940.ENSOARP00000021538	9940.ENSOARP00000015287	0	0	0	0	0.269	0.061	0	0.613	0.711
THBS1	ICAM1	9940.ENSOARP00000021538	9940.ENSOARP00000016801	0	0	0	0	0.054	0.070	0	0.558	0.577
THBS1	EGR1	9940.ENSOARP00000021538	9940.ENSOARP00000017688	0	0	0	0	0	0.099	0.066	0.475	0.519
THBS1	TFPI	9940.ENSOARP00000021538	9940.ENSOARP00000017753	0	0	0	0	0.081	0.098	0	0.392	0.451
THBS1	LOC101114226	9940.ENSOARP00000021538	9940.ENSOARP00000019646	0	0	0	0	0	0.103	0.055	0.384	0.432
THBS1	CD44	9940.ENSOARP00000021538	9940.ENSOARP00000020204	0	0	0	0	0.106	0.055	0	0.599	0.631
THBS1	FGF7	9940.ENSOARP00000021538	9940.ENSOARP00000022568	0	0	0	0	0.078	0.044	0.064	0.425	0.462
THBS1	TYRO3	9940.ENSOARP00000021538	9940.ENSOARP00000021895	0	0	0	0	0	0.103	0.071	0.540	0.583
TICAM1	TNFAIP3	9940.ENSOARP00000009342	9940.ENSOARP00000000580	0	0	0	0	0.091	0.071	0	0.371	0.422
TICAM1	IRAK2	9940.ENSOARP00000009342	9940.ENSOARP00000005327	0	0	0	0	0.065	0.106	0.257	0.374	0.559
TICAM1	IFIH1	9940.ENSOARP00000009342	9940.ENSOARP00000006578	0	0	0	0	0.090	0	0	0.477	0.503
TICAM1	TANK	9940.ENSOARP00000009342	9940.ENSOARP00000007272	0	0	0	0	0	0.103	0.291	0.290	0.509
TICAM1	CASP8	9940.ENSOARP00000009342	9940.ENSOARP00000018175	0	0	0	0	0.064	0.103	0.451	0.235	0.600
